id,name,artists,release_date,language,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
4EZNsCMqJDmZT8d8nOv1eh,Electronic Dream,araabMUZIK,2011-06-14,AR,0.351,0.961,6,-0.587,1,0.521,0.255,0.0,0.257,0.435,171.885,audio_features,spotify:track:4EZNsCMqJDmZT8d8nOv1eh,https://api.spotify.com/v1/tracks/4EZNsCMqJDmZT8d8nOv1eh,https://api.spotify.com/v1/audio-analysis/4EZNsCMqJDmZT8d8nOv1eh,152159,5
1PBMFTMl6Rvp7ydYeZWbrO,Fast Dancing,Electronic Music Exploration,2023-09-27,AR,0.739,0.832,0,-13.437,1,0.269,0.0046,0.948,0.212,0.136,157.587,audio_features,spotify:track:1PBMFTMl6Rvp7ydYeZWbrO,https://api.spotify.com/v1/tracks/1PBMFTMl6Rvp7ydYeZWbrO,https://api.spotify.com/v1/audio-analysis/1PBMFTMl6Rvp7ydYeZWbrO,119000,4
70C5mlnBodNJqRYpQi7O9x,R&B Shit (feat. A Boogie Wit da Hoodie),"J.I the Prince of N.Y, A Boogie Wit da Hoodie",2020-12-18,AR,0.542,0.458,6,-10.885,0,0.386,0.493,0.0,0.0875,0.496,99.218,audio_features,spotify:track:70C5mlnBodNJqRYpQi7O9x,https://api.spotify.com/v1/tracks/70C5mlnBodNJqRYpQi7O9x,https://api.spotify.com/v1/audio-analysis/70C5mlnBodNJqRYpQi7O9x,212695,4
0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,Rihanna,2015-03-26,AR,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,audio_features,spotify:track:0NTMtAO2BV4tnGvw9EgBVq,https://api.spotify.com/v1/tracks/0NTMtAO2BV4tnGvw9EgBVq,https://api.spotify.com/v1/audio-analysis/0NTMtAO2BV4tnGvw9EgBVq,219306,4
5FTdV6CuA58OUFh4kOjQEk,R&B,"MIKE, Tony Seltzer",2024-03-06,AR,0.653,0.548,10,-7.384,0,0.0553,0.369,0.0,0.102,0.114,89.945,audio_features,spotify:track:5FTdV6CuA58OUFh4kOjQEk,https://api.spotify.com/v1/tracks/5FTdV6CuA58OUFh4kOjQEk,https://api.spotify.com/v1/audio-analysis/5FTdV6CuA58OUFh4kOjQEk,109333,4
0TsCBkrq3owPs06HP5Q9Z4,RIIVERDANCE,Beyoncé,2024-03-29,AR,0.699,0.791,7,-8.527,1,0.186,0.456,0.0,0.25,0.43,119.997,audio_features,spotify:track:0TsCBkrq3owPs06HP5Q9Z4,https://api.spotify.com/v1/tracks/0TsCBkrq3owPs06HP5Q9Z4,https://api.spotify.com/v1/audio-analysis/0TsCBkrq3owPs06HP5Q9Z4,251986,4
0HzQIsuZfE1xy5MDG2Pi8r,R&B,English Teacher,2024-04-12,AR,0.558,0.89,0,-3.126,1,0.103,0.0641,0.11,0.23,0.626,150.999,audio_features,spotify:track:0HzQIsuZfE1xy5MDG2Pi8r,https://api.spotify.com/v1/tracks/0HzQIsuZfE1xy5MDG2Pi8r,https://api.spotify.com/v1/audio-analysis/0HzQIsuZfE1xy5MDG2Pi8r,168064,4
5EcG8eMMlwkHRVa4aTR1qd,Breakin' Dishes,Rihanna,2007-01-01,CA,0.799,0.661,8,-4.709,0,0.0316,0.000215,0.000137,0.091,0.864,125.01,audio_features,spotify:track:5EcG8eMMlwkHRVa4aTR1qd,https://api.spotify.com/v1/tracks/5EcG8eMMlwkHRVa4aTR1qd,https://api.spotify.com/v1/audio-analysis/5EcG8eMMlwkHRVa4aTR1qd,200573,4
3LtQtMTElsBhQQl1Oe2WVv,R&B,"MIKE, Tony Seltzer",2024-02-14,AR,0.653,0.549,10,-7.383,0,0.0545,0.372,0.0,0.102,0.113,89.95,audio_features,spotify:track:3LtQtMTElsBhQQl1Oe2WVv,https://api.spotify.com/v1/tracks/3LtQtMTElsBhQQl1Oe2WVv,https://api.spotify.com/v1/audio-analysis/3LtQtMTElsBhQQl1Oe2WVv,109333,4
46aZJc0z1HHHSFxaIRxYSP,Breakin' Dishes,Rihanna,2008-06-02,AR,0.801,0.674,8,-4.185,0,0.031,0.000282,0.000139,0.0914,0.875,125.009,audio_features,spotify:track:46aZJc0z1HHHSFxaIRxYSP,https://api.spotify.com/v1/tracks/46aZJc0z1HHHSFxaIRxYSP,https://api.spotify.com/v1/audio-analysis/46aZJc0z1HHHSFxaIRxYSP,200573,4
2b5VxVsNoXJosLvDLnEQkq,R&B,StanWill,2023-11-10,AR,0.774,0.59,11,-11.033,1,0.288,0.139,0.0,0.0995,0.355,99.888,audio_features,spotify:track:2b5VxVsNoXJosLvDLnEQkq,https://api.spotify.com/v1/tracks/2b5VxVsNoXJosLvDLnEQkq,https://api.spotify.com/v1/audio-analysis/2b5VxVsNoXJosLvDLnEQkq,153731,4
609E1JCInJncactoMmkDon,BESO,"ROSALÍA, Rauw Alejandro",2023-03-24,AR,0.768,0.644,5,-6.671,0,0.136,0.736,0.000837,0.173,0.53,95.05,audio_features,spotify:track:609E1JCInJncactoMmkDon,https://api.spotify.com/v1/tracks/609E1JCInJncactoMmkDon,https://api.spotify.com/v1/audio-analysis/609E1JCInJncactoMmkDon,194543,4
1REW7x0cLKEkFre9W0GBEm,R&B,Jacky Terrasson,2024-03-01,AR,0.571,0.457,8,-13.104,1,0.0308,0.83,0.891,0.0937,0.713,130.11,audio_features,spotify:track:1REW7x0cLKEkFre9W0GBEm,https://api.spotify.com/v1/tracks/1REW7x0cLKEkFre9W0GBEm,https://api.spotify.com/v1/audio-analysis/1REW7x0cLKEkFre9W0GBEm,177120,4
58kHxwGFc3bWT9bVZ4lb6A,R&B,Ty Dolla $ign,2016-09-23,AR,0.731,0.671,4,-5.616,1,0.0451,0.167,0.000478,0.309,0.433,125.024,audio_features,spotify:track:58kHxwGFc3bWT9bVZ4lb6A,https://api.spotify.com/v1/tracks/58kHxwGFc3bWT9bVZ4lb6A,https://api.spotify.com/v1/audio-analysis/58kHxwGFc3bWT9bVZ4lb6A,168958,4
12Ba9adVh6yrSRv59Y1zoW,BYAK,"Alvaro Diaz, Rauw Alejandro",2024-03-29,AR,0.882,0.697,1,-3.756,1,0.0626,0.208,1.09e-05,0.0847,0.758,99.984,audio_features,spotify:track:12Ba9adVh6yrSRv59Y1zoW,https://api.spotify.com/v1/tracks/12Ba9adVh6yrSRv59Y1zoW,https://api.spotify.com/v1/audio-analysis/12Ba9adVh6yrSRv59Y1zoW,216347,4
6yRsDLeo8qszcOS2u11ZDn,R&B,English Teacher,2024-02-15,AR,0.558,0.89,0,-3.126,1,0.103,0.0641,0.11,0.23,0.626,150.999,audio_features,spotify:track:6yRsDLeo8qszcOS2u11ZDn,https://api.spotify.com/v1/tracks/6yRsDLeo8qszcOS2u11ZDn,https://api.spotify.com/v1/audio-analysis/6yRsDLeo8qszcOS2u11ZDn,168064,4
589wbQoNO2boSl7vdZpSy1,R&B,Colette Lush,2020-08-28,AR,0.513,0.371,10,-9.888,1,0.0521,0.379,0.0,0.121,0.461,81.804,audio_features,spotify:track:589wbQoNO2boSl7vdZpSy1,https://api.spotify.com/v1/tracks/589wbQoNO2boSl7vdZpSy1,https://api.spotify.com/v1/audio-analysis/589wbQoNO2boSl7vdZpSy1,177241,4
1uXbwHHfgsXcUKfSZw5ZJ0,Run the World (Girls),Beyoncé,2011-06-24,AR,0.732,0.899,0,-4.237,1,0.143,0.00496,4.64e-05,0.372,0.759,127.091,audio_features,spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0,https://api.spotify.com/v1/tracks/1uXbwHHfgsXcUKfSZw5ZJ0,https://api.spotify.com/v1/audio-analysis/1uXbwHHfgsXcUKfSZw5ZJ0,236093,4
2FGT4Tpk5M9qO2nBHpNE6R,R&B,BarbWalters,2022-10-19,AR,0.703,0.917,10,-5.356,0,0.358,0.0133,0.000117,0.185,0.732,119.01,audio_features,spotify:track:2FGT4Tpk5M9qO2nBHpNE6R,https://api.spotify.com/v1/tracks/2FGT4Tpk5M9qO2nBHpNE6R,https://api.spotify.com/v1/audio-analysis/2FGT4Tpk5M9qO2nBHpNE6R,205714,4
5yhKaacMZGRo4s6evJx9vk,Bad (feat. Rihanna) - Remix,"Wale, Rihanna",2013-06-25,AR,0.807,0.702,6,-6.594,0,0.0748,0.307,0.0,0.111,0.447,114.038,audio_features,spotify:track:5yhKaacMZGRo4s6evJx9vk,https://api.spotify.com/v1/tracks/5yhKaacMZGRo4s6evJx9vk,https://api.spotify.com/v1/audio-analysis/5yhKaacMZGRo4s6evJx9vk,238827,4
3O4ceT609uT71nOVNoH4QU,R&b,"Jaylon Ashaun, Wande, Jaye Newton",2019-11-22,AR,0.717,0.59,4,-6.693,0,0.0795,0.651,0.0,0.136,0.556,75.021,audio_features,spotify:track:3O4ceT609uT71nOVNoH4QU,https://api.spotify.com/v1/tracks/3O4ceT609uT71nOVNoH4QU,https://api.spotify.com/v1/audio-analysis/3O4ceT609uT71nOVNoH4QU,163697,4
6zMWAKMDVH1uHHDOrm2RdL,BYAK,"Alvaro Diaz, Rauw Alejandro",2024-05-17,AR,0.882,0.697,1,-3.756,1,0.0626,0.208,1.09e-05,0.0847,0.758,99.984,audio_features,spotify:track:6zMWAKMDVH1uHHDOrm2RdL,https://api.spotify.com/v1/tracks/6zMWAKMDVH1uHHDOrm2RdL,https://api.spotify.com/v1/audio-analysis/6zMWAKMDVH1uHHDOrm2RdL,216347,4
3UDWZudwPWeraBReytHrdQ,R&B,Holy Wave,2020-07-03,AR,0.369,0.79,11,-6.727,1,0.0312,0.000648,0.783,0.152,0.42,172.132,audio_features,spotify:track:3UDWZudwPWeraBReytHrdQ,https://api.spotify.com/v1/tracks/3UDWZudwPWeraBReytHrdQ,https://api.spotify.com/v1/audio-analysis/3UDWZudwPWeraBReytHrdQ,263455,4
21N77gfWYoQDvrLvaeiQgi,BABY HELLO,"Rauw Alejandro, Bizarrap",2023-07-07,AR,0.773,0.893,1,-3.733,0,0.0483,0.164,3.01e-06,0.429,0.842,130.013,audio_features,spotify:track:21N77gfWYoQDvrLvaeiQgi,https://api.spotify.com/v1/tracks/21N77gfWYoQDvrLvaeiQgi,https://api.spotify.com/v1/audio-analysis/21N77gfWYoQDvrLvaeiQgi,222462,4
1BEfoG77YaffonKczkp1LE,R&B,"Jacky Terrasson, Kenny Davis, Alvester Garnett",2024-04-19,AR,0.571,0.457,8,-13.104,1,0.0308,0.83,0.891,0.0937,0.713,130.11,audio_features,spotify:track:1BEfoG77YaffonKczkp1LE,https://api.spotify.com/v1/tracks/1BEfoG77YaffonKczkp1LE,https://api.spotify.com/v1/audio-analysis/1BEfoG77YaffonKczkp1LE,177120,4
2PUdyEnqZUh3zICKE4Fu8N,Besalo,"El Alfa, Rauw Alejandro",2020-05-15,AR,0.765,0.79,4,-2.129,0,0.0488,0.394,0.000487,0.142,0.613,147.03,audio_features,spotify:track:2PUdyEnqZUh3zICKE4Fu8N,https://api.spotify.com/v1/tracks/2PUdyEnqZUh3zICKE4Fu8N,https://api.spotify.com/v1/audio-analysis/2PUdyEnqZUh3zICKE4Fu8N,163265,4
58FubOShFKQO7DxHTHAayN,R&B,BarbWalters,2023-07-14,AR,0.703,0.917,10,-5.356,0,0.358,0.0133,0.000117,0.185,0.732,119.01,audio_features,spotify:track:58FubOShFKQO7DxHTHAayN,https://api.spotify.com/v1/tracks/58FubOShFKQO7DxHTHAayN,https://api.spotify.com/v1/audio-analysis/58FubOShFKQO7DxHTHAayN,205714,4
2SOvWt6igzXViIjIiWNWEP,BABY HELLO,"Rauw Alejandro, Bizarrap",2023-06-23,AR,0.773,0.892,1,-3.732,0,0.0483,0.166,3.1e-06,0.429,0.842,130.007,audio_features,spotify:track:2SOvWt6igzXViIjIiWNWEP,https://api.spotify.com/v1/tracks/2SOvWt6igzXViIjIiWNWEP,https://api.spotify.com/v1/audio-analysis/2SOvWt6igzXViIjIiWNWEP,222462,4
3k8fGy3THjWO0jtIU0HBBf,R&b,Lyrics RealliDoe,2022-02-14,AR,0.403,0.75,9,-6.67,0,0.336,0.21,0.0,0.182,0.562,176.484,audio_features,spotify:track:3k8fGy3THjWO0jtIU0HBBf,https://api.spotify.com/v1/tracks/3k8fGy3THjWO0jtIU0HBBf,https://api.spotify.com/v1/audio-analysis/3k8fGy3THjWO0jtIU0HBBf,210834,4
6WHZvtFnceMMv08gUCHR0y,BELIEVE IT,"PARTYNEXTDOOR, Rihanna",2020-03-27,AR,0.431,0.7,6,-5.35,1,0.265,0.0901,0.0,0.216,0.73,157.871,audio_features,spotify:track:6WHZvtFnceMMv08gUCHR0y,https://api.spotify.com/v1/tracks/6WHZvtFnceMMv08gUCHR0y,https://api.spotify.com/v1/audio-analysis/6WHZvtFnceMMv08gUCHR0y,183219,4
5GUhUTUZsqeHtWNcCMsANC,R&B,3RDWORLDBABY,2023-04-28,AR,0.62,0.598,6,-7.529,0,0.357,0.536,3.62e-06,0.133,0.48,90.015,audio_features,spotify:track:5GUhUTUZsqeHtWNcCMsANC,https://api.spotify.com/v1/tracks/5GUhUTUZsqeHtWNcCMsANC,https://api.spotify.com/v1/audio-analysis/5GUhUTUZsqeHtWNcCMsANC,175250,4
5hnvlEzRS30nhBTdFdTP5B,R&B,Quintin Sterk,2024-01-30,AR,0.771,0.512,4,-13.399,0,0.0846,0.000391,0.878,0.0895,0.14,139.996,audio_features,spotify:track:5hnvlEzRS30nhBTdFdTP5B,https://api.spotify.com/v1/tracks/5hnvlEzRS30nhBTdFdTP5B,https://api.spotify.com/v1/audio-analysis/5hnvlEzRS30nhBTdFdTP5B,109714,4
079Ey5uxL04AKPQgVQwx5h,Baila Conmigo (with Rauw Alejandro),"Selena Gomez, Rauw Alejandro",2021-03-12,AR,0.823,0.544,5,-7.132,1,0.0715,0.0215,0.00315,0.0966,0.664,149.903,audio_features,spotify:track:079Ey5uxL04AKPQgVQwx5h,https://api.spotify.com/v1/tracks/079Ey5uxL04AKPQgVQwx5h,https://api.spotify.com/v1/audio-analysis/079Ey5uxL04AKPQgVQwx5h,186088,4
3wVEaw5dNW3n2cCksllGQ0,R&b,Tayko,2019-06-17,AR,0.746,0.468,9,-7.936,0,0.373,0.614,0.0,0.12,0.471,77.525,audio_features,spotify:track:3wVEaw5dNW3n2cCksllGQ0,https://api.spotify.com/v1/tracks/3wVEaw5dNW3n2cCksllGQ0,https://api.spotify.com/v1/audio-analysis/3wVEaw5dNW3n2cCksllGQ0,184658,4
0th0fyFczXLhfdKIEmyhEU,R&B All Night,"KnowKnow, Higher Brothers",2019-12-12,AR,0.765,0.54,2,-8.19,1,0.13,0.00644,4.07e-05,0.0457,0.809,78.022,audio_features,spotify:track:0th0fyFczXLhfdKIEmyhEU,https://api.spotify.com/v1/tracks/0th0fyFczXLhfdKIEmyhEU,https://api.spotify.com/v1/audio-analysis/0th0fyFczXLhfdKIEmyhEU,233846,4
2bHNiAlF4UK1TF7nWOgyKa,R&B,Ty Dolla $ign,2016-09-23,AR,0.731,0.665,4,-5.503,1,0.0429,0.156,0.000212,0.31,0.437,124.987,audio_features,spotify:track:2bHNiAlF4UK1TF7nWOgyKa,https://api.spotify.com/v1/tracks/2bHNiAlF4UK1TF7nWOgyKa,https://api.spotify.com/v1/audio-analysis/2bHNiAlF4UK1TF7nWOgyKa,168958,4
4EfN6bixdOOgoLYR5C4cWo,Birthday Cake,Rihanna,2011-11-19,AR,0.702,0.826,3,-6.498,1,0.0533,0.314,0.000227,0.355,0.328,80.011,audio_features,spotify:track:4EfN6bixdOOgoLYR5C4cWo,https://api.spotify.com/v1/tracks/4EfN6bixdOOgoLYR5C4cWo,https://api.spotify.com/v1/audio-analysis/4EfN6bixdOOgoLYR5C4cWo,78200,4
7hbMVObu49Baf8IkGkcnsp,R&B,"Dee Aura, Shawny Binladen",2018-03-17,AR,0.803,0.532,11,-8.176,1,0.344,0.0395,3.85e-06,0.106,0.688,167.032,audio_features,spotify:track:7hbMVObu49Baf8IkGkcnsp,https://api.spotify.com/v1/tracks/7hbMVObu49Baf8IkGkcnsp,https://api.spotify.com/v1/audio-analysis/7hbMVObu49Baf8IkGkcnsp,169117,4
6pZHZndlo57dPCYnvlYFOE,RLNDT,Bad Bunny,2018-12-23,AR,0.593,0.526,0,-6.555,1,0.0314,0.262,0.0,0.588,0.159,108.033,audio_features,spotify:track:6pZHZndlo57dPCYnvlYFOE,https://api.spotify.com/v1/tracks/6pZHZndlo57dPCYnvlYFOE,https://api.spotify.com/v1/audio-analysis/6pZHZndlo57dPCYnvlYFOE,284853,4
0Is2JPUM4utZG2aOTJZAxJ,R&B,English Teacher,2024-04-12,AR,0.558,0.89,0,-3.126,1,0.103,0.0641,0.11,0.23,0.626,150.999,audio_features,spotify:track:0Is2JPUM4utZG2aOTJZAxJ,https://api.spotify.com/v1/tracks/0Is2JPUM4utZG2aOTJZAxJ,https://api.spotify.com/v1/audio-analysis/0Is2JPUM4utZG2aOTJZAxJ,168064,4
2un9jxJPAhgbpeaVJohBya,R&B Junkie,Janet Jackson,2004-01-01,AR,0.848,0.673,5,-4.393,0,0.0596,0.0509,0.00396,0.0804,0.675,115.466,audio_features,spotify:track:2un9jxJPAhgbpeaVJohBya,https://api.spotify.com/v1/tracks/2un9jxJPAhgbpeaVJohBya,https://api.spotify.com/v1/audio-analysis/2un9jxJPAhgbpeaVJohBya,190880,4
6BKLXPjVNj5QjCnVJc3Wer,R&B,Brad Blackburn,2017-10-20,AR,0.719,0.574,2,-5.946,0,0.0519,0.0132,0.0749,0.0864,0.484,75.995,audio_features,spotify:track:6BKLXPjVNj5QjCnVJc3Wer,https://api.spotify.com/v1/tracks/6BKLXPjVNj5QjCnVJc3Wer,https://api.spotify.com/v1/audio-analysis/6BKLXPjVNj5QjCnVJc3Wer,255000,4
0ZYu2wccbBTbewTBZpcRXS,Bad (Remix) [feat. Rihanna],"Wale, Rihanna",2024-06-19,AR,0.807,0.702,6,-6.594,0,0.0747,0.307,0.0,0.111,0.447,114.036,audio_features,spotify:track:0ZYu2wccbBTbewTBZpcRXS,https://api.spotify.com/v1/tracks/0ZYu2wccbBTbewTBZpcRXS,https://api.spotify.com/v1/audio-analysis/0ZYu2wccbBTbewTBZpcRXS,238827,4
75HUmOYXCkwuTSunsxHmrG,R&b,Matt Cherne,2020-06-11,AR,0.742,0.57,0,-9.961,1,0.0289,0.00434,0.668,0.158,0.719,134.99,audio_features,spotify:track:75HUmOYXCkwuTSunsxHmrG,https://api.spotify.com/v1/tracks/75HUmOYXCkwuTSunsxHmrG,https://api.spotify.com/v1/audio-analysis/75HUmOYXCkwuTSunsxHmrG,160052,4
5yZvaUVyuXfSVUaMumFi6l,Runnin' (Lose It All),"Naughty Boy, Beyoncé, Arrow Benjamin",2015-09-17,AR,0.319,0.846,6,-6.109,1,0.0796,0.0103,4.11e-05,0.475,0.0784,139.163,audio_features,spotify:track:5yZvaUVyuXfSVUaMumFi6l,https://api.spotify.com/v1/tracks/5yZvaUVyuXfSVUaMumFi6l,https://api.spotify.com/v1/audio-analysis/5yZvaUVyuXfSVUaMumFi6l,213019,4
7wur6WCMxm0WfOTJs0mLC3,R&B,Gdaedae,2024-01-31,AR,0.887,0.327,4,-12.415,1,0.397,0.228,0.0,0.274,0.673,128.979,audio_features,spotify:track:7wur6WCMxm0WfOTJs0mLC3,https://api.spotify.com/v1/tracks/7wur6WCMxm0WfOTJs0mLC3,https://api.spotify.com/v1/audio-analysis/7wur6WCMxm0WfOTJs0mLC3,151882,4
0eqrOa61aj6sLzs7xWoyhU,R & BEEF,Stunna 4 Vegas,2020-01-17,AR,0.775,0.8,11,-6.509,1,0.375,0.121,0.0,0.318,0.686,137.08,audio_features,spotify:track:0eqrOa61aj6sLzs7xWoyhU,https://api.spotify.com/v1/tracks/0eqrOa61aj6sLzs7xWoyhU,https://api.spotify.com/v1/audio-analysis/0eqrOa61aj6sLzs7xWoyhU,182960,4
6rIucuyxgoglRpLgm7Lacn,R&B,J Tade,2021-03-12,AR,0.793,0.802,0,-3.521,1,0.0602,0.0297,1.96e-06,0.108,0.528,81.004,audio_features,spotify:track:6rIucuyxgoglRpLgm7Lacn,https://api.spotify.com/v1/tracks/6rIucuyxgoglRpLgm7Lacn,https://api.spotify.com/v1/audio-analysis/6rIucuyxgoglRpLgm7Lacn,230370,4
7sc90lOLQuoPWd4CTMTV5q,R&B Thug,R. Kelly,2000-11-07,AR,0.771,0.556,6,-7.665,0,0.101,0.227,3.98e-06,0.276,0.657,87.877,audio_features,spotify:track:7sc90lOLQuoPWd4CTMTV5q,https://api.spotify.com/v1/tracks/7sc90lOLQuoPWd4CTMTV5q,https://api.spotify.com/v1/audio-analysis/7sc90lOLQuoPWd4CTMTV5q,243667,3
3LMqa3Aut26t5mV6TBGVsU,R&B,"BaeMacs, Phatboyy, Vehnu Moon",2021-04-30,AR,0.722,0.587,8,-7.032,1,0.0649,0.0368,0.0,0.0947,0.329,138.035,audio_features,spotify:track:3LMqa3Aut26t5mV6TBGVsU,https://api.spotify.com/v1/tracks/3LMqa3Aut26t5mV6TBGVsU,https://api.spotify.com/v1/audio-analysis/3LMqa3Aut26t5mV6TBGVsU,222648,4
7xKp7LSSeQWhhFuDcHGz29,R&B Medley (Interlude),Lee England Jr,2014-11-17,AR,0.691,0.29,6,-12.264,0,0.0478,0.233,0.00416,0.694,0.374,119.95,audio_features,spotify:track:7xKp7LSSeQWhhFuDcHGz29,https://api.spotify.com/v1/tracks/7xKp7LSSeQWhhFuDcHGz29,https://api.spotify.com/v1/audio-analysis/7xKp7LSSeQWhhFuDcHGz29,83500,4
2TBFjBkyMv0wVtMLmsAkdZ,R&B,Anthony Lucido,2022-08-19,AR,0.542,0.811,2,-7.462,1,0.0363,0.000659,0.55,0.122,0.798,73.983,audio_features,spotify:track:2TBFjBkyMv0wVtMLmsAkdZ,https://api.spotify.com/v1/tracks/2TBFjBkyMv0wVtMLmsAkdZ,https://api.spotify.com/v1/audio-analysis/2TBFjBkyMv0wVtMLmsAkdZ,190153,4
7yIIeKUxTpn36X6CFJhgEi,Reggaeton Champagne,"Bellakath, Dani Flow",2023-10-05,AR,0.874,0.614,7,-6.457,1,0.0919,0.156,0.0472,0.09,0.548,101.014,audio_features,spotify:track:7yIIeKUxTpn36X6CFJhgEi,https://api.spotify.com/v1/tracks/7yIIeKUxTpn36X6CFJhgEi,https://api.spotify.com/v1/audio-analysis/7yIIeKUxTpn36X6CFJhgEi,159171,4
0psXs0SxH2hGnJoj8C2fFf,Collie Man,Slightly Stoopid,2003-03-18,AR,0.609,0.706,0,-7.083,1,0.0476,0.182,0.000601,0.218,0.347,170.087,audio_features,spotify:track:0psXs0SxH2hGnJoj8C2fFf,https://api.spotify.com/v1/tracks/0psXs0SxH2hGnJoj8C2fFf,https://api.spotify.com/v1/audio-analysis/0psXs0SxH2hGnJoj8C2fFf,133080,3
3AEZUABDXNtecAOSC1qTfo,Reggaetón Lento (Bailemos),CNCO,2016-08-26,AR,0.761,0.838,4,-3.073,0,0.0502,0.4,0.0,0.176,0.71,93.974,audio_features,spotify:track:3AEZUABDXNtecAOSC1qTfo,https://api.spotify.com/v1/tracks/3AEZUABDXNtecAOSC1qTfo,https://api.spotify.com/v1/audio-analysis/3AEZUABDXNtecAOSC1qTfo,222560,4
1ATZfYmZOcm24vl5oQtPdC,"Roots, Rock, Reggae",Bob Marley & The Wailers,1976,AR,0.855,0.473,11,-9.846,0,0.146,0.0719,2.71e-05,0.0795,0.682,139.175,audio_features,spotify:track:1ATZfYmZOcm24vl5oQtPdC,https://api.spotify.com/v1/tracks/1ATZfYmZOcm24vl5oQtPdC,https://api.spotify.com/v1/audio-analysis/1ATZfYmZOcm24vl5oQtPdC,218400,4
5YH1A3YttSay4lgAR75tk3,Reggaetón Lento (Remix),"CNCO, Little Mix",2016-11-18,AR,0.624,0.909,4,-3.079,0,0.0745,0.158,0.0,0.0972,0.65,93.982,audio_features,spotify:track:5YH1A3YttSay4lgAR75tk3,https://api.spotify.com/v1/tracks/5YH1A3YttSay4lgAR75tk3,https://api.spotify.com/v1/audio-analysis/5YH1A3YttSay4lgAR75tk3,188787,4
2D3z17LBMJ2HEHeBFFjTLi,Reggaeton,J Balvin,2018-11-17,AR,0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.059,audio_features,spotify:track:2D3z17LBMJ2HEHeBFFjTLi,https://api.spotify.com/v1/tracks/2D3z17LBMJ2HEHeBFFjTLi,https://api.spotify.com/v1/audio-analysis/2D3z17LBMJ2HEHeBFFjTLi,158800,4
2EDRUNdur7CGV2W2mwIRoS,Feeling Alright,Rebelution,2007-06-08,AR,0.836,0.584,7,-8.219,1,0.0793,0.0387,0.0,0.102,0.68,134.204,audio_features,spotify:track:2EDRUNdur7CGV2W2mwIRoS,https://api.spotify.com/v1/tracks/2EDRUNdur7CGV2W2mwIRoS,https://api.spotify.com/v1/audio-analysis/2EDRUNdur7CGV2W2mwIRoS,266400,4
4jvxHT21eXgvjiPtCxH7Mx,Shark Reggae,The Key of Awesome,2014-08-28,AR,0.867,0.443,11,-10.436,0,0.414,0.0538,0.0,0.121,0.695,79.939,audio_features,spotify:track:4jvxHT21eXgvjiPtCxH7Mx,https://api.spotify.com/v1/tracks/4jvxHT21eXgvjiPtCxH7Mx,https://api.spotify.com/v1/audio-analysis/4jvxHT21eXgvjiPtCxH7Mx,144077,4
6yVkakCN460KOVol9ZazjH,Reggaetonera,Anuel AA,2020-05-29,AR,0.694,0.796,6,-4.164,1,0.0565,0.48,0.000384,0.108,0.515,93.064,audio_features,spotify:track:6yVkakCN460KOVol9ZazjH,https://api.spotify.com/v1/tracks/6yVkakCN460KOVol9ZazjH,https://api.spotify.com/v1/audio-analysis/6yVkakCN460KOVol9ZazjH,212312,4
49CdYBpfABUa0ZfT8FizQZ,Roots Reggae Music (feat. Don Carlos),"Rebelution, Don Carlos",2014-06-10,AR,0.92,0.56,8,-9.53,1,0.0576,0.0551,4.09e-05,0.097,0.625,140.004,audio_features,spotify:track:49CdYBpfABUa0ZfT8FizQZ,https://api.spotify.com/v1/tracks/49CdYBpfABUa0ZfT8FizQZ,https://api.spotify.com/v1/audio-analysis/49CdYBpfABUa0ZfT8FizQZ,273996,4
3FMedgGsLUNwx8NciePFEK,Reggae & Calypso (Russ Millions x Buni x YV),"Russ Millions, Buni, YV",2022-02-10,AR,0.759,0.803,1,-6.77,0,0.277,0.413,0.0,0.362,0.895,140.994,audio_features,spotify:track:3FMedgGsLUNwx8NciePFEK,https://api.spotify.com/v1/tracks/3FMedgGsLUNwx8NciePFEK,https://api.spotify.com/v1/audio-analysis/3FMedgGsLUNwx8NciePFEK,141277,4
58gqyeFXhOttZW3yetJGPN,Reggaetón Lento (Remix),"CNCO, Little Mix",2018-04-06,AR,0.534,0.911,4,-3.086,0,0.0852,0.15,0.0,0.0986,0.624,93.767,audio_features,spotify:track:58gqyeFXhOttZW3yetJGPN,https://api.spotify.com/v1/tracks/58gqyeFXhOttZW3yetJGPN,https://api.spotify.com/v1/audio-analysis/58gqyeFXhOttZW3yetJGPN,188800,4
6wxGZ8D8lAuJpocaTAVVyL,This Joint,Slightly Stoopid,2005-04-19,AR,0.781,0.726,10,-5.733,0,0.102,0.241,0.00204,0.0764,0.961,74.995,audio_features,spotify:track:6wxGZ8D8lAuJpocaTAVVyL,https://api.spotify.com/v1/tracks/6wxGZ8D8lAuJpocaTAVVyL,https://api.spotify.com/v1/audio-analysis/6wxGZ8D8lAuJpocaTAVVyL,247720,4
