track_id,name,artist,album,release_date,energy,valence,tempo,danceability,language,id,artists,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,type,uri,track_href,analysis_url,duration_ms,time_signature
,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",,,2007-09-25,0.00527,0.151,170.612,0.184,AR,3DNRdudZ2SstnDCVKFdXxG,"Ludwig van Beethoven, Paul Lewis",1.0,-37.264,0.0,0.0432,0.995,0.887,0.173,audio_features,spotify:track:3DNRdudZ2SstnDCVKFdXxG,https://api.spotify.com/v1/tracks/3DNRdudZ2SstnDCVKFdXxG,https://api.spotify.com/v1/audio-analysis/3DNRdudZ2SstnDCVKFdXxG,315427.0,3.0
,Lullaby,,,2024-04-19,0.285,0.35,76.788,0.217,AR,4RmlzRWT9Y51xilAeWZLbV,HAUSER,3.0,-13.884,1.0,0.037,0.924,0.928,0.108,audio_features,spotify:track:4RmlzRWT9Y51xilAeWZLbV,https://api.spotify.com/v1/tracks/4RmlzRWT9Y51xilAeWZLbV,https://api.spotify.com/v1/audio-analysis/4RmlzRWT9Y51xilAeWZLbV,116773.0,4.0
,Classical,,,2024-03-01,0.22,0.405,127.735,0.645,AR,37ruL0882SPad6hYhZg6CO,Fartsdump,3.0,-16.24,1.0,0.0421,0.864,0.915,0.0943,audio_features,spotify:track:37ruL0882SPad6hYhZg6CO,https://api.spotify.com/v1/tracks/37ruL0882SPad6hYhZg6CO,https://api.spotify.com/v1/audio-analysis/37ruL0882SPad6hYhZg6CO,136939.0,4.0
,Classical Piano for Sleeping Music,,,2015-11-24,0.00385,0.0629,130.111,0.573,AR,0G7sG61Xp7vTTQHr7sBqOj,Baby Lullaby Academy,5.0,-38.313,1.0,0.0398,0.95,0.759,0.0629,audio_features,spotify:track:0G7sG61Xp7vTTQHr7sBqOj,https://api.spotify.com/v1/tracks/0G7sG61Xp7vTTQHr7sBqOj,https://api.spotify.com/v1/audio-analysis/0G7sG61Xp7vTTQHr7sBqOj,96052.0,4.0
,Classical Touch,,,2024-01-22,0.234,0.171,142.074,0.319,AR,6FuxuVjErnSyeOVDbUzcPj,"xander., pines & pines",2.0,-17.911,1.0,0.0354,0.445,0.858,0.122,audio_features,spotify:track:6FuxuVjErnSyeOVDbUzcPj,https://api.spotify.com/v1/tracks/6FuxuVjErnSyeOVDbUzcPj,https://api.spotify.com/v1/audio-analysis/6FuxuVjErnSyeOVDbUzcPj,209630.0,4.0
,Classical,,,2023-05-25,0.988,0.632,130.006,0.765,AR,6dNKx9NU6ad6y9qlRqBbTy,X Prod,2.0,-7.082,1.0,0.059,9.02e-05,0.605,0.0142,audio_features,spotify:track:6dNKx9NU6ad6y9qlRqBbTy,https://api.spotify.com/v1/tracks/6dNKx9NU6ad6y9qlRqBbTy,https://api.spotify.com/v1/audio-analysis/6dNKx9NU6ad6y9qlRqBbTy,415389.0,4.0
,Classical Violin,,,2021-01-24,0.488,0.964,112.496,0.852,AR,73QRUJwvitJp80FajryNkK,"Rafael Krux, David Krulic",0.0,-13.578,0.0,0.0849,0.962,0.898,0.0977,audio_features,spotify:track:73QRUJwvitJp80FajryNkK,https://api.spotify.com/v1/tracks/73QRUJwvitJp80FajryNkK,https://api.spotify.com/v1/audio-analysis/73QRUJwvitJp80FajryNkK,76333.0,4.0
,"Suite bergamasque, L. 75: III. Clair de lune",,,2022-10-28,0.0236,0.0391,72.005,0.376,AR,3T5WIakCtaCdLvZfhX2H3m,"Claude Debussy, Lily Anne",1.0,-27.334,1.0,0.0552,0.994,0.932,0.103,audio_features,spotify:track:3T5WIakCtaCdLvZfhX2H3m,https://api.spotify.com/v1/tracks/3T5WIakCtaCdLvZfhX2H3m,https://api.spotify.com/v1/audio-analysis/3T5WIakCtaCdLvZfhX2H3m,310962.0,5.0
,Classical,,,2011-04-01,0.232,0.0925,67.937,0.227,AR,1GTz04r5rQUn7QPrej1VpH,Moods,2.0,-10.957,1.0,0.0343,0.646,0.888,0.11,audio_features,spotify:track:1GTz04r5rQUn7QPrej1VpH,https://api.spotify.com/v1/tracks/1GTz04r5rQUn7QPrej1VpH,https://api.spotify.com/v1/audio-analysis/1GTz04r5rQUn7QPrej1VpH,138659.0,3.0
,"classical phonk, Pt. 2",,,2022-11-28,0.943,0.245,120.045,0.786,AR,4QIPqAiBW54o4nJ7WpaGlG,0to8,6.0,-4.792,0.0,0.0384,0.00209,0.915,0.0767,audio_features,spotify:track:4QIPqAiBW54o4nJ7WpaGlG,https://api.spotify.com/v1/tracks/4QIPqAiBW54o4nJ7WpaGlG,https://api.spotify.com/v1/audio-analysis/4QIPqAiBW54o4nJ7WpaGlG,89583.0,4.0
,Elegy in A Major - Piano & Cello,,,2024-03-15,0.0965,0.138,123.686,0.219,AR,7G5FwFK1SpjBEAaByXNhbf,"Alstad, Lydia Munchinsky",9.0,-21.794,1.0,0.0372,0.969,0.888,0.0949,audio_features,spotify:track:7G5FwFK1SpjBEAaByXNhbf,https://api.spotify.com/v1/tracks/7G5FwFK1SpjBEAaByXNhbf,https://api.spotify.com/v1/audio-analysis/7G5FwFK1SpjBEAaByXNhbf,160220.0,4.0
,Classical,,,2021-11-11,0.754,0.796,129.878,0.963,AR,2OSaSXvEqOutRxk29upAiP,Klaus Veen,8.0,-7.688,1.0,0.467,0.0256,0.924,0.0665,audio_features,spotify:track:2OSaSXvEqOutRxk29upAiP,https://api.spotify.com/v1/tracks/2OSaSXvEqOutRxk29upAiP,https://api.spotify.com/v1/audio-analysis/2OSaSXvEqOutRxk29upAiP,214302.0,4.0
,Classical Music,,,2024-03-22,0.944,0.189,160.077,0.567,AR,5ZsnPZX0aPg5xIxhlkkoOt,"Timmy Trumpet, Bassjackers",4.0,-4.675,1.0,0.331,0.00389,0.0159,0.283,audio_features,spotify:track:5ZsnPZX0aPg5xIxhlkkoOt,https://api.spotify.com/v1/tracks/5ZsnPZX0aPg5xIxhlkkoOt,https://api.spotify.com/v1/audio-analysis/5ZsnPZX0aPg5xIxhlkkoOt,157875.0,4.0
,Hafursey (Yfir),,,2023-07-06,0.243,0.0363,140.134,0.193,AR,5udjrF9hYfxle7lnSiOgTC,Ólafur Arnalds,4.0,-17.3,1.0,0.0444,0.935,0.819,0.0686,audio_features,spotify:track:5udjrF9hYfxle7lnSiOgTC,https://api.spotify.com/v1/tracks/5udjrF9hYfxle7lnSiOgTC,https://api.spotify.com/v1/audio-analysis/5udjrF9hYfxle7lnSiOgTC,299441.0,4.0
,classical,,,2022-10-07,0.144,0.0487,138.925,0.284,AR,6UnJwKRTqO1OGCnp2PTRWo,piranyadi,6.0,-26.405,0.0,0.0379,0.986,0.753,0.0872,audio_features,spotify:track:6UnJwKRTqO1OGCnp2PTRWo,https://api.spotify.com/v1/tracks/6UnJwKRTqO1OGCnp2PTRWo,https://api.spotify.com/v1/audio-analysis/6UnJwKRTqO1OGCnp2PTRWo,76000.0,4.0
,Classical - Intro,,,2009-12-04,0.637,0.143,128.059,0.724,CA,6XzyCjS2Z2zgGIAk1p5nKB,Gucci Mane,8.0,-6.32,1.0,0.0408,0.55,0.0,0.523,audio_features,spotify:track:6XzyCjS2Z2zgGIAk1p5nKB,https://api.spotify.com/v1/tracks/6XzyCjS2Z2zgGIAk1p5nKB,https://api.spotify.com/v1/audio-analysis/6XzyCjS2Z2zgGIAk1p5nKB,213960.0,4.0
,Cage: Our Spring Will Come,,,2024-05-31,0.177,0.337,100.303,0.466,AR,7bufzor9UzMAiwcCVS8gnA,"John Cage, Bertrand Chamayou",5.0,-24.417,0.0,0.0435,0.906,0.788,0.0975,audio_features,spotify:track:7bufzor9UzMAiwcCVS8gnA,https://api.spotify.com/v1/tracks/7bufzor9UzMAiwcCVS8gnA,https://api.spotify.com/v1/audio-analysis/7bufzor9UzMAiwcCVS8gnA,249413.0,4.0
,Classical,,,2024-05-10,0.457,0.614,140.023,0.779,AR,2bBhQVfUkAG4t3JuFS846F,Mindstarx,11.0,-12.804,0.0,0.0976,0.00429,0.863,0.0724,audio_features,spotify:track:2bBhQVfUkAG4t3JuFS846F,https://api.spotify.com/v1/tracks/2bBhQVfUkAG4t3JuFS846F,https://api.spotify.com/v1/audio-analysis/2bBhQVfUkAG4t3JuFS846F,239960.0,4.0
,Classical Soul - Edit,,,2002-01-01,0.373,0.666,90.367,0.43,AR,6VikkvVbmoCkufv4bLrdkZ,Oscar Lopez,0.0,-12.862,0.0,0.0634,0.918,0.902,0.112,audio_features,spotify:track:6VikkvVbmoCkufv4bLrdkZ,https://api.spotify.com/v1/tracks/6VikkvVbmoCkufv4bLrdkZ,https://api.spotify.com/v1/audio-analysis/6VikkvVbmoCkufv4bLrdkZ,175600.0,4.0
,Cello Suite No.1 - lofi Bach,,,2024-02-28,0.33,0.298,170.065,0.681,AR,4QqKC9zv1GX3AEgJH1wOTK,Classical Music But,2.0,-14.914,1.0,0.122,0.823,0.929,0.111,audio_features,spotify:track:4QqKC9zv1GX3AEgJH1wOTK,https://api.spotify.com/v1/tracks/4QqKC9zv1GX3AEgJH1wOTK,https://api.spotify.com/v1/audio-analysis/4QqKC9zv1GX3AEgJH1wOTK,90950.0,4.0
,Classical,,,2023-09-05,0.472,0.904,112.014,0.895,AR,3f6uipxNhAsRyUiw2g96FR,Carrie Bavaro,11.0,-8.914,0.0,0.121,0.0623,0.00046,0.0856,audio_features,spotify:track:3f6uipxNhAsRyUiw2g96FR,https://api.spotify.com/v1/tracks/3f6uipxNhAsRyUiw2g96FR,https://api.spotify.com/v1/audio-analysis/3f6uipxNhAsRyUiw2g96FR,130179.0,4.0
,Classical Lullaby Jazz (With Rain),,,2018-11-06,0.303,0.49,104.853,0.533,AR,7tiZ2UCMpKhedz6rZBQNgk,Piano Peace,0.0,-19.218,1.0,0.0966,0.986,0.893,0.344,audio_features,spotify:track:7tiZ2UCMpKhedz6rZBQNgk,https://api.spotify.com/v1/tracks/7tiZ2UCMpKhedz6rZBQNgk,https://api.spotify.com/v1/audio-analysis/7tiZ2UCMpKhedz6rZBQNgk,156000.0,4.0
,Unwind Sundown,,,2024-03-04,0.0117,0.101,66.506,0.392,AR,50OlRt6VdLYBjJl9Fpdut4,BACH,7.0,-33.203,0.0,0.0691,0.993,0.901,0.0916,audio_features,spotify:track:50OlRt6VdLYBjJl9Fpdut4,https://api.spotify.com/v1/tracks/50OlRt6VdLYBjJl9Fpdut4,https://api.spotify.com/v1/audio-analysis/50OlRt6VdLYBjJl9Fpdut4,141240.0,4.0
,Classical,,,2010-07-05,0.284,0.427,129.98,0.63,AR,2IvsZjhX1JA3DXJDGBGv1p,"Soulja Boy, Lil B",10.0,-12.712,1.0,0.0429,0.534,4.4e-05,0.105,audio_features,spotify:track:2IvsZjhX1JA3DXJDGBGv1p,https://api.spotify.com/v1/tracks/2IvsZjhX1JA3DXJDGBGv1p,https://api.spotify.com/v1/audio-analysis/2IvsZjhX1JA3DXJDGBGv1p,227733.0,4.0
,Classical Puppet Men,,,2009-04-13,0.776,0.728,99.99,0.938,AR,2QcqhrFLl0bE42hPikLkWU,Young Mozart,4.0,-4.973,0.0,0.037,0.299,0.95,0.0679,audio_features,spotify:track:2QcqhrFLl0bE42hPikLkWU,https://api.spotify.com/v1/tracks/2QcqhrFLl0bE42hPikLkWU,https://api.spotify.com/v1/audio-analysis/2QcqhrFLl0bE42hPikLkWU,100400.0,4.0
,"Suite Bergamasque, L. 75: III. Clair de Lune",,,2009-01-01,0.00573,0.05,130.612,0.431,AR,0oBysMnizGV4jATvbjh8BR,"Claude Debussy, Peter Schmalfuss",1.0,-30.098,1.0,0.0553,0.995,0.907,0.0831,audio_features,spotify:track:0oBysMnizGV4jATvbjh8BR,https://api.spotify.com/v1/tracks/0oBysMnizGV4jATvbjh8BR,https://api.spotify.com/v1/audio-analysis/0oBysMnizGV4jATvbjh8BR,312333.0,3.0
,Classical,,,2019-12-22,0.392,0.63,106.03,0.833,AR,33ms3xD1g3jcB9CV3iQfH0,Franc Blanco,3.0,-14.369,1.0,0.213,0.538,1.98e-05,0.0805,audio_features,spotify:track:33ms3xD1g3jcB9CV3iQfH0,https://api.spotify.com/v1/tracks/33ms3xD1g3jcB9CV3iQfH0,https://api.spotify.com/v1/audio-analysis/33ms3xD1g3jcB9CV3iQfH0,105718.0,4.0
,Classical VIP,,,2012-09-08,0.981,0.261,174.008,0.411,AR,0dN8P5k2OymyDJ6GPhIT0n,Rukkus,4.0,-2.773,0.0,0.0396,0.00101,0.909,0.0582,audio_features,spotify:track:0dN8P5k2OymyDJ6GPhIT0n,https://api.spotify.com/v1/tracks/0dN8P5k2OymyDJ6GPhIT0n,https://api.spotify.com/v1/audio-analysis/0dN8P5k2OymyDJ6GPhIT0n,194926.0,4.0
,"Debussy: Suite bergamasque, CD 82, L. 75: III. Clair de lune",,,2019-07-05,0.0503,0.061,69.149,0.387,AR,3PyZRkNZFENqqXT31U4DoX,"Claude Debussy, Alexandre Tharaud",1.0,-21.725,1.0,0.0456,0.994,0.903,0.0915,audio_features,spotify:track:3PyZRkNZFENqqXT31U4DoX,https://api.spotify.com/v1/tracks/3PyZRkNZFENqqXT31U4DoX,https://api.spotify.com/v1/audio-analysis/3PyZRkNZFENqqXT31U4DoX,258475.0,5.0
,Classical,,,2007,0.851,0.754,177.797,0.361,AR,12zZ1O1iH4nOe4LGUeGTux,"Specialteamz, Edo. G, Jaysaun, Slaine",1.0,-7.854,0.0,0.402,0.0906,0.0,0.0517,audio_features,spotify:track:12zZ1O1iH4nOe4LGUeGTux,https://api.spotify.com/v1/tracks/12zZ1O1iH4nOe4LGUeGTux,https://api.spotify.com/v1/audio-analysis/12zZ1O1iH4nOe4LGUeGTux,162120.0,4.0
,Classical Music For Dogs,,,2024-06-06,0.131,0.587,76.295,0.645,AR,2Oms6hT9faCf2CTwwUZffg,"Music For Dogs, Music For Dogs Peace, Relaxing Puppy Music, Calm Pets Music Academy",9.0,-17.988,0.0,0.0805,0.994,0.963,0.101,audio_features,spotify:track:2Oms6hT9faCf2CTwwUZffg,https://api.spotify.com/v1/tracks/2Oms6hT9faCf2CTwwUZffg,https://api.spotify.com/v1/audio-analysis/2Oms6hT9faCf2CTwwUZffg,120000.0,3.0
,Suite Bergamasque (L.75: III. Clair de Lune),,,2023-09-08,0.00619,0.0431,133.709,0.416,AR,2I9cJQdqlIR4JhOdryzsZW,"Claude Debussy, Xiaoxi Levistre",1.0,-28.325,1.0,0.0527,0.993,0.917,0.0706,audio_features,spotify:track:2I9cJQdqlIR4JhOdryzsZW,https://api.spotify.com/v1/tracks/2I9cJQdqlIR4JhOdryzsZW,https://api.spotify.com/v1/audio-analysis/2I9cJQdqlIR4JhOdryzsZW,350433.0,3.0
,Classical,,,2016-02-24,0.281,0.916,61.111,0.778,AR,0exZjK3dnMBitmxFbwv5do,Mona Iglesias,5.0,-16.831,0.0,0.0608,0.974,0.914,0.11,audio_features,spotify:track:0exZjK3dnMBitmxFbwv5do,https://api.spotify.com/v1/tracks/0exZjK3dnMBitmxFbwv5do,https://api.spotify.com/v1/audio-analysis/0exZjK3dnMBitmxFbwv5do,66885.0,5.0
,Classical for Dogs,,,2024-06-06,0.112,0.917,138.835,0.67,AR,0nLiMeWmJuhMRLfB0x2AjD,"Music For Dogs, Music For Dogs Peace, Relaxing Puppy Music, Calm Pets Music Academy",0.0,-21.461,1.0,0.0798,0.995,0.957,0.123,audio_features,spotify:track:0nLiMeWmJuhMRLfB0x2AjD,https://api.spotify.com/v1/tracks/0nLiMeWmJuhMRLfB0x2AjD,https://api.spotify.com/v1/audio-analysis/0nLiMeWmJuhMRLfB0x2AjD,120000.0,4.0
,"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)",,,2010-11-22,0.805,0.866,142.503,0.691,AR,1xuYajTJZh8zZrPRmUaagf,"Calle 13, Totó La Momposina, Susana Baca, Maria Rita",2.0,-6.81,0.0,0.0947,0.59,0.0,0.0975,audio_features,spotify:track:1xuYajTJZh8zZrPRmUaagf,https://api.spotify.com/v1/tracks/1xuYajTJZh8zZrPRmUaagf,https://api.spotify.com/v1/audio-analysis/1xuYajTJZh8zZrPRmUaagf,301427.0,3.0
,Patadas de Ahogado,,,2023-11-02,0.381,0.435,182.568,0.437,AR,4WefXOf8I4gMjdj2kBJgkl,"LATIN MAFIA, Humbe",1.0,-10.254,1.0,0.245,0.73,0.000284,0.135,audio_features,spotify:track:4WefXOf8I4gMjdj2kBJgkl,https://api.spotify.com/v1/tracks/4WefXOf8I4gMjdj2kBJgkl,https://api.spotify.com/v1/audio-analysis/4WefXOf8I4gMjdj2kBJgkl,224835.0,4.0
,No digas nada,,,2023-04-14,0.448,0.0962,110.014,0.858,AR,24lqVtYdnA1NhYd37XFOPb,LATIN MAFIA,7.0,-6.681,0.0,0.0422,0.0543,7.62e-05,0.0994,audio_features,spotify:track:24lqVtYdnA1NhYd37XFOPb,https://api.spotify.com/v1/tracks/24lqVtYdnA1NhYd37XFOPb,https://api.spotify.com/v1/audio-analysis/24lqVtYdnA1NhYd37XFOPb,222545.0,4.0
,"Latintrap, Vol. 2",,,2017-05-13,0.592,0.421,130.057,0.798,AR,5RZHbp2dycis4BGqiBujwz,Ernesto Bianchi,1.0,-7.423,1.0,0.174,0.26,0.0,0.116,audio_features,spotify:track:5RZHbp2dycis4BGqiBujwz,https://api.spotify.com/v1/tracks/5RZHbp2dycis4BGqiBujwz,https://api.spotify.com/v1/audio-analysis/5RZHbp2dycis4BGqiBujwz,1336085.0,4.0
,Latin Active,,,1990-01-01,0.628,0.758,119.996,0.938,CA,5miJeYpwbtZLo9ryB4hpFM,Lighter Shade Of Brown,4.0,-7.587,0.0,0.158,0.0364,0.0,0.33,audio_features,spotify:track:5miJeYpwbtZLo9ryB4hpFM,https://api.spotify.com/v1/tracks/5miJeYpwbtZLo9ryB4hpFM,https://api.spotify.com/v1/audio-analysis/5miJeYpwbtZLo9ryB4hpFM,211733.0,4.0
,Latin Grammys,,,2020-09-25,0.803,0.738,170.069,0.543,AR,6QrgxKiGjdJ5wOmZvGzWPu,Action Bronson,7.0,-4.013,1.0,0.348,0.184,0.0,0.696,audio_features,spotify:track:6QrgxKiGjdJ5wOmZvGzWPu,https://api.spotify.com/v1/tracks/6QrgxKiGjdJ5wOmZvGzWPu,https://api.spotify.com/v1/audio-analysis/6QrgxKiGjdJ5wOmZvGzWPu,169813.0,4.0
,Latinas Heroes,,,2023-09-17,0.591,0.18,122.002,0.702,AR,0H7alExTxV28uzsMchLzvK,Conner Angel,11.0,-15.838,1.0,0.0705,0.157,0.769,0.103,audio_features,spotify:track:0H7alExTxV28uzsMchLzvK,https://api.spotify.com/v1/tracks/0H7alExTxV28uzsMchLzvK,https://api.spotify.com/v1/audio-analysis/0H7alExTxV28uzsMchLzvK,126448.0,4.0
,Latinos a Bailar,,,2020-01-08,0.974,0.476,130.008,0.808,AR,1tEsmmnnJEjkRYWgUq8lAe,DJ Freshly,9.0,-3.887,1.0,0.12,0.139,0.9,0.86,audio_features,spotify:track:1tEsmmnnJEjkRYWgUq8lAe,https://api.spotify.com/v1/tracks/1tEsmmnnJEjkRYWgUq8lAe,https://api.spotify.com/v1/audio-analysis/1tEsmmnnJEjkRYWgUq8lAe,189480.0,4.0
,Latin,,,2024-05-20,0.954,0.462,102.023,0.777,AR,7Au2gtgpcNabavGERVOvWE,ANGEL BIONICO,5.0,-7.876,1.0,0.0619,0.00822,0.837,0.082,audio_features,spotify:track:7Au2gtgpcNabavGERVOvWE,https://api.spotify.com/v1/tracks/7Au2gtgpcNabavGERVOvWE,https://api.spotify.com/v1/audio-analysis/7Au2gtgpcNabavGERVOvWE,160006.0,4.0
,Julieta,,,2021-12-24,0.273,0.373,89.415,0.672,AR,1QgY3dbddC41h8cBm9lxKd,LATIN MAFIA,5.0,-10.496,0.0,0.317,0.435,0.000426,0.113,audio_features,spotify:track:1QgY3dbddC41h8cBm9lxKd,https://api.spotify.com/v1/tracks/1QgY3dbddC41h8cBm9lxKd,https://api.spotify.com/v1/audio-analysis/1QgY3dbddC41h8cBm9lxKd,210414.0,4.0
,Latin,,,2020-10-01,0.659,0.924,99.912,0.814,AR,6ZaQlkrjqaCuxM87kwLcA3,Oleg Kirilkov,7.0,-9.417,1.0,0.0433,0.208,0.622,0.31,audio_features,spotify:track:6ZaQlkrjqaCuxM87kwLcA3,https://api.spotify.com/v1/tracks/6ZaQlkrjqaCuxM87kwLcA3,https://api.spotify.com/v1/audio-analysis/6ZaQlkrjqaCuxM87kwLcA3,70243.0,4.0
,Latin Simone (Que Pasa Contigo),,,2001,0.763,0.344,173.052,0.51,CA,4iXOdnIBM90SxELqJry6AX,Gorillaz,6.0,-4.506,1.0,0.0706,0.0516,0.0151,0.101,audio_features,spotify:track:4iXOdnIBM90SxELqJry6AX,https://api.spotify.com/v1/tracks/4iXOdnIBM90SxELqJry6AX,https://api.spotify.com/v1/audio-analysis/4iXOdnIBM90SxELqJry6AX,218867.0,4.0
,Latin,,,2019-04-08,0.686,0.0685,130.012,0.842,AR,6JHgkfhDIQu1Ez2f8wgGDh,Mastiksoul,9.0,-8.116,1.0,0.0869,0.0464,0.895,0.141,audio_features,spotify:track:6JHgkfhDIQu1Ez2f8wgGDh,https://api.spotify.com/v1/tracks/6JHgkfhDIQu1Ez2f8wgGDh,https://api.spotify.com/v1/audio-analysis/6JHgkfhDIQu1Ez2f8wgGDh,237692.0,4.0
,Latin,,,2023-11-09,0.48,0.292,109.998,0.723,AR,2tIgn3aAArPPi9Qc7k3LWR,Taymelx,1.0,-16.572,1.0,0.0391,0.0398,0.839,0.104,audio_features,spotify:track:2tIgn3aAArPPi9Qc7k3LWR,https://api.spotify.com/v1/tracks/2tIgn3aAArPPi9Qc7k3LWR,https://api.spotify.com/v1/audio-analysis/2tIgn3aAArPPi9Qc7k3LWR,140517.0,4.0
,Julietota,,,2023-08-25,0.526,0.302,82.944,0.802,AR,1AZbs0L3SkXe625DKp37KQ,LATIN MAFIA,5.0,-3.262,0.0,0.199,0.283,0.000126,0.0972,audio_features,spotify:track:1AZbs0L3SkXe625DKp37KQ,https://api.spotify.com/v1/tracks/1AZbs0L3SkXe625DKp37KQ,https://api.spotify.com/v1/audio-analysis/1AZbs0L3SkXe625DKp37KQ,212151.0,4.0
,Latin,,,2023-09-15,0.6,0.614,99.05,0.547,AR,4JRPlNsfV9AoMC5q8PbLV9,Prince Davinci,3.0,-6.719,0.0,0.306,0.306,0.0,0.0766,audio_features,spotify:track:4JRPlNsfV9AoMC5q8PbLV9,https://api.spotify.com/v1/tracks/4JRPlNsfV9AoMC5q8PbLV9,https://api.spotify.com/v1/audio-analysis/4JRPlNsfV9AoMC5q8PbLV9,96970.0,4.0
,LATINA,,,2019-07-19,0.704,0.523,128.055,0.841,AR,6Fh0xf6gIgBJ5FyjAZmmI8,Al James,4.0,-5.062,0.0,0.0393,0.164,1.33e-05,0.184,audio_features,spotify:track:6Fh0xf6gIgBJ5FyjAZmmI8,https://api.spotify.com/v1/tracks/6Fh0xf6gIgBJ5FyjAZmmI8,https://api.spotify.com/v1/audio-analysis/6Fh0xf6gIgBJ5FyjAZmmI8,211406.0,4.0
,Latin,,,2003-05-26,0.322,0.34,187.257,0.33,AR,4zEyzrSanINuxNfGadjw5B,Mike Oldfield,7.0,-9.466,1.0,0.0317,0.782,0.0179,0.127,audio_features,spotify:track:4zEyzrSanINuxNfGadjw5B,https://api.spotify.com/v1/tracks/4zEyzrSanINuxNfGadjw5B,https://api.spotify.com/v1/audio-analysis/4zEyzrSanINuxNfGadjw5B,138707.0,5.0
,Se fue la luz,,,2023-05-26,0.519,0.389,120.028,0.823,AR,4eYhZcJRzRZLGFp7EupTEE,"LATIN MAFIA, Jesse Baez",1.0,-9.888,0.0,0.0455,0.62,0.0118,0.0984,audio_features,spotify:track:4eYhZcJRzRZLGFp7EupTEE,https://api.spotify.com/v1/tracks/4eYhZcJRzRZLGFp7EupTEE,https://api.spotify.com/v1/audio-analysis/4eYhZcJRzRZLGFp7EupTEE,212000.0,4.0
,Latin,,,2018-09-17,0.993,0.676,110.43,0.808,AR,40KhzFhbzAsp6Hnd22x3xM,Stephan,6.0,-17.072,0.0,0.0945,0.00206,0.928,0.0507,audio_features,spotify:track:40KhzFhbzAsp6Hnd22x3xM,https://api.spotify.com/v1/tracks/40KhzFhbzAsp6Hnd22x3xM,https://api.spotify.com/v1/audio-analysis/40KhzFhbzAsp6Hnd22x3xM,63072.0,4.0
,FLORES,,,2023-01-27,0.4,0.0738,192.051,0.745,AR,7oEkDWQeUlsu3UBfltE1WI,LATIN MAFIA,1.0,-8.561,0.0,0.238,0.14,0.0861,0.0903,audio_features,spotify:track:7oEkDWQeUlsu3UBfltE1WI,https://api.spotify.com/v1/tracks/7oEkDWQeUlsu3UBfltE1WI,https://api.spotify.com/v1/audio-analysis/7oEkDWQeUlsu3UBfltE1WI,160000.0,4.0
,Latin,,,2022-02-14,0.987,0.756,89.977,0.707,AR,5cjqoxaUaFJ59e9DrFtW1j,"Tom Bear Productions, Tom Bear",5.0,-7.341,1.0,0.073,0.149,0.787,0.2,audio_features,spotify:track:5cjqoxaUaFJ59e9DrFtW1j,https://api.spotify.com/v1/tracks/5cjqoxaUaFJ59e9DrFtW1j,https://api.spotify.com/v1/audio-analysis/5cjqoxaUaFJ59e9DrFtW1j,216132.0,4.0
,Latinos,,,1998,0.827,0.819,127.036,0.846,AR,6RpkUBv1KKsJBWf3gmQ1R9,Proyecto Uno,7.0,-7.148,1.0,0.123,0.118,0.0,0.0638,audio_features,spotify:track:6RpkUBv1KKsJBWf3gmQ1R9,https://api.spotify.com/v1/tracks/6RpkUBv1KKsJBWf3gmQ1R9,https://api.spotify.com/v1/audio-analysis/6RpkUBv1KKsJBWf3gmQ1R9,329440.0,4.0
,Latin,,,2017-01-13,0.676,0.483,104.964,0.485,AR,5KLaaXkmMUDPQU2wA258HK,State Limbo,6.0,-9.78,0.0,0.0296,0.000263,0.0145,0.128,audio_features,spotify:track:5KLaaXkmMUDPQU2wA258HK,https://api.spotify.com/v1/tracks/5KLaaXkmMUDPQU2wA258HK,https://api.spotify.com/v1/audio-analysis/5KLaaXkmMUDPQU2wA258HK,313980.0,4.0
,Latina (feat. Maluma),,,2019-05-31,0.713,0.75,102.071,0.826,AR,00Ia46AgCNfnXjzgH8PIKH,"Reykon, Maluma",9.0,-4.017,0.0,0.129,0.0748,0.0,0.331,audio_features,spotify:track:00Ia46AgCNfnXjzgH8PIKH,https://api.spotify.com/v1/tracks/00Ia46AgCNfnXjzgH8PIKH,https://api.spotify.com/v1/audio-analysis/00Ia46AgCNfnXjzgH8PIKH,226739.0,4.0
,Latin,,,2020-07-10,0.543,0.613,98.191,0.77,AR,42vbEzjsHfl1BlalW13VMF,Zélé,4.0,-10.207,1.0,0.222,0.186,0.0885,0.205,audio_features,spotify:track:42vbEzjsHfl1BlalW13VMF,https://api.spotify.com/v1/tracks/42vbEzjsHfl1BlalW13VMF,https://api.spotify.com/v1/audio-analysis/42vbEzjsHfl1BlalW13VMF,159159.0,4.0
,Latin Thugs,,,2014-10-10,0.839,0.711,93.024,0.658,AR,7iEHCU1oYlqg3PloCa9uXW,"Cypress Hill, Tego Calderón",6.0,-5.13,0.0,0.303,0.0608,2.45e-05,0.216,audio_features,spotify:track:7iEHCU1oYlqg3PloCa9uXW,https://api.spotify.com/v1/tracks/7iEHCU1oYlqg3PloCa9uXW,https://api.spotify.com/v1/audio-analysis/7iEHCU1oYlqg3PloCa9uXW,227173.0,4.0
